経過時間_秒, Green, SinWave
31.190, 5.99, 2.88
31.221, 5.49, 2.11
31.259, 4.99, 1.13
31.293, 4.46, 0.45
31.326, 3.83, 0.35
31.363, 2.94, 0.89
31.404, 1.36, 2.21
31.429, 1.06, 3.28
31.463, 0.90, 4.90
31.503, 0.76, 6.79
31.526, 0.70, 7.74
31.566, 0.56, 8.66
31.592, 0.36, 9.03
31.637, 0.57, 9.39
31.668, 1.42, 9.43
31.691, 3.05, 9.35
31.730, 5.41, 8.99
31.764, 6.95, 8.47
31.797, 7.95, 7.81
31.830, 9.04, 7.01
31.865, 9.41, 6.07
31.891, 9.13, 5.33
31.925, 8.45, 4.34
31.959, 7.66, 6.49
31.996, 6.95, 7.00
32.032, 6.38, 6.17
32.072, 5.92, 5.19
32.108, 5.51, 4.30
32.136, 5.08, 3.62
32.170, 4.56, 2.84
32.193, 3.95, 2.34
32.227, 3.03, 1.69
32.261, 1.24, 0.74
32.303, 0.99, 0.35
32.332, 0.82, 0.65
32.366, 0.63, 1.55
32.407, 0.37, 3.24
32.437, 0.55, 4.71
32.470, 1.35, 6.35
32.498, 2.96, 7.59
32.534, 5.36, 8.46
32.571, 7.09, 8.95
32.592, 8.19, 9.15
32.631, 9.14, 9.37
32.671, 9.33, 9.39
32.704, 8.92, 9.24
32.737, 8.18, 8.95
32.773, 7.42, 7.80
32.796, 6.84, 7.80
32.835, 6.45, 6.99
32.860, 6.12, 6.41
32.906, 5.79, 5.28
32.936, 5.33, 4.52
32.964, 4.70, 3.81
33.002, 3.99, 2.90
33.033, 2.97, 2.22
33.070, 1.24, 1.42
33.105, 1.04, 0.57
33.138, 0.90, 0.30
33.169, 0.75, 0.55
33.205, 0.44, 1.42
