経過時間_秒, Green, SinWave
20.577, 6.23, 0.55
20.607, 5.56, 0.31
20.653, 4.93, 0.79
20.677, 4.31, 1.42
20.715, 3.32, 2.85
20.742, 1.76, 4.08
20.785, 1.06, 6.15
20.807, 1.12, 7.16
20.853, 1.02, 8.72
20.879, 0.61, 9.21
20.918, 0.35, 9.67
20.956, 0.44, 9.75
20.975, 0.98, 9.67
21.015, 2.04, 9.19
21.054, 3.71, 8.40
21.076, 6.01, 7.83
21.116, 7.57, 6.62
21.141, 8.57, 5.79
21.175, 9.29, 4.62
21.215, 9.71, 3.29
21.243, 9.74, 2.44
21.287, 9.47, 1.20
21.318, 8.99, 0.52
21.348, 8.43, 4.44
21.381, 7.82, 5.98
21.419, 7.21, 4.92
21.454, 6.55, 3.95
21.485, 5.84, 3.13
21.512, 5.09, 2.47
21.555, 4.02, 1.45
21.580, 2.63, 0.81
21.616, 1.29, 0.37
21.646, 1.10, 0.44
21.679, 0.95, 0.99
21.715, 0.53, 2.08
21.753, 0.36, 3.62
21.787, 0.66, 5.18
21.826, 1.52, 6.94
21.850, 2.95, 7.90
21.881, 4.96, 8.70
21.923, 6.92, 9.32
21.953, 7.89, 9.60
21.984, 8.80, 9.73
22.015, 9.50, 9.71
22.053, 9.81, 9.46
22.092, 9.75, 8.96
22.122, 9.45, 8.45
22.159, 8.97, 5.60
22.188, 8.36, 6.43
22.224, 7.68, 5.37
22.245, 6.96, 4.74
22.287, 6.24, 3.52
22.321, 5.52, 2.60
22.344, 4.83, 2.04
22.386, 3.89, 0.99
22.421, 2.48, 0.44
22.460, 0.95, 0.38
22.482, 1.16, 0.61
22.527, 1.16, 1.64
22.553, 1.02, 2.51
22.586, 0.75, 3.81
22.619, 0.40, 5.24
22.653, 0.48, 6.68
22.690, 1.07, 8.08
22.726, 2.31, 8.91
22.756, 4.25, 9.37
22.791, 6.67, 9.70
22.823, 7.68, 9.81
22.858, 8.66, 9.72
22.881, 9.46, 9.53
22.919, 9.74, 9.02
22.954, 9.58, 8.32
22.987, 9.05, 7.57
23.026, 8.28, 7.66
23.055, 7.40, 5.60
23.086, 6.49, 4.71
23.122, 5.59, 3.69
23.159, 4.70, 2.72
23.183, 3.79, 2.15
23.222, 2.91, 1.16
23.255, 1.80, 0.55
23.292, 1.16, 0.41
23.321, 0.99, 0.71
23.360, 0.95, 1.65
23.389, 0.98, 2.68
23.421, 0.98, 4.02
23.454, 0.73, 5.51
