経過時間_秒, Green, SinWave
24.787, 5.21, 1.42
24.819, 4.27, 0.61
24.863, 3.13, 0.59
24.890, 1.49, 1.20
24.922, 1.29, 2.51
24.955, 1.15, 4.15
24.987, 0.75, 5.93
25.019, 0.45, 7.58
25.060, 0.62, 8.74
25.097, 1.38, 9.26
25.121, 2.79, 9.48
25.159, 4.72, 9.62
25.190, 6.94, 9.55
25.225, 8.27, 9.25
25.258, 9.23, 8.79
25.290, 9.53, 8.19
25.323, 9.28, 7.44
25.354, 8.79, 6.64
25.392, 8.22, 6.34
25.425, 7.72, 6.31
25.457, 7.26, 5.41
25.495, 6.74, 4.33
25.527, 6.17, 3.44
25.554, 5.44, 2.74
25.591, 4.56, 1.88
25.623, 3.61, 0.99
25.658, 2.14, 0.45
25.687, 1.48, 0.48
25.718, 1.35, 0.98
25.756, 0.88, 2.19
25.788, 0.50, 3.57
25.820, 0.58, 5.11
25.850, 1.26, 6.55
25.893, 2.52, 8.26
25.925, 4.30, 8.83
25.957, 6.29, 9.24
25.989, 8.08, 9.48
26.022, 9.27, 9.55
26.056, 9.55, 9.40
26.090, 9.30, 9.05
26.123, 8.82, 8.55
26.165, 8.34, 8.83
26.196, 7.87, 6.75
26.228, 7.46, 5.88
26.257, 7.00, 5.05
26.289, 6.40, 4.14
26.323, 5.69, 3.22
26.355, 4.88, 2.42
26.393, 4.03, 1.48
26.427, 2.76, 0.68
26.455, 1.35, 0.46
26.487, 0.70, 0.72
26.522, 0.49, 1.58
26.555, 0.94, 2.84
26.596, 2.16, 4.76
26.627, 3.99, 6.27
26.664, 6.40, 7.88
26.695, 7.52, 8.63
26.729, 8.89, 9.13
26.762, 9.50, 9.44
26.795, 9.35, 9.56
26.822, 8.62, 9.51
26.863, 7.65, 7.61
26.887, 6.70, 7.62
26.927, 5.88, 6.54
26.959, 5.17, 5.59
26.993, 4.48, 4.55
27.020, 3.73, 3.74
27.062, 2.83, 2.57
27.091, 1.84, 1.87
27.122, 1.52, 1.01
27.159, 1.21, 0.46
27.189, 0.85, 0.52
27.224, 0.44, 1.13
27.257, 0.57, 2.18
27.289, 1.26, 3.52
27.328, 2.50, 5.36
27.358, 4.10, 6.74
27.392, 6.16, 8.09
27.423, 8.18, 8.74
27.459, 9.16, 9.24
27.492, 9.46, 9.48
27.530, 9.15, 9.48
27.562, 8.49, 9.26
27.596, 7.74, 6.72
27.625, 7.05, 5.15
27.663, 6.47, 3.91
27.698, 5.92, 2.84
27.733, 5.39, 1.90
27.764, 4.79, 1.00
27.796, 4.10, 0.48
27.828, 3.39, 0.51
27.858, 2.36, 1.05
27.890, 0.90, 2.09
27.922, 0.46, 3.49
27.957, 0.57, 5.22
27.986, 1.39, 6.63
28.021, 2.90, 8.09
28.057, 4.99, 8.84
28.090, 6.93, 9.27
28.131, 8.03, 9.46
28.172, 9.10, 9.26
28.205, 9.38, 8.81
28.237, 8.98, 8.14
28.268, 8.09, 7.38
28.301, 7.09, 4.83
28.328, 6.16, 5.62
28.357, 5.38, 4.67
28.398, 4.73, 3.36
28.435, 4.05, 2.30
28.467, 3.21, 1.43
28.500, 2.21, 0.65
28.530, 1.87, 0.42
28.563, 1.76, 0.72
28.598, 1.45, 1.62
28.633, 0.69, 2.99
28.669, 0.44, 4.68
28.699, 0.79, 6.13
28.725, 1.77, 7.29
28.762, 3.22, 8.43
28.788, 4.96, 8.89
28.828, 6.96, 9.31
28.867, 8.94, 9.36
28.898, 9.65, 9.14
28.934, 9.64, 8.62
28.967, 9.24, 7.92
29.002, 8.70, 7.60
29.032, 8.18, 5.96
29.056, 7.76, 5.17
29.101, 7.34, 3.68
29.127, 6.90, 2.88
29.164, 6.32, 1.87
29.192, 5.60, 1.03
29.232, 4.81, 0.44
29.266, 3.92, 0.66
29.301, 2.30, 1.55
29.335, 0.68, 2.93
29.369, 0.66, 4.61
29.401, 1.42, 6.26
29.431, 2.92, 7.66
29.465, 4.93, 8.70
29.504, 6.86, 9.34
29.535, 7.98, 9.60
29.568, 9.09, 9.63
29.601, 9.48, 9.40
29.634, 9.19, 8.90
29.668, 8.51, 8.19
29.701, 7.72, 6.67
29.728, 7.00, 6.99
