session_id,elapsed_s,sample_index,effective_rate_hz,waveform_label,wave_bpm,peak_like,trough_like
cnap_20260402_165206,879.471863875,87948,100.000925115,ch2,87.882822903,433.000000000,312.181818182
cnap_20260402_165206,880.481699833,88049,100.000942685,ch2,88.829071332,428.750000000,312.636363636
cnap_20260402_165206,881.490594625,88150,100.001066985,ch2,92.189500640,422.461538462,312.916666667
cnap_20260402_165206,882.501455916,88251,100.000968167,ch2,90.534979424,423.583333333,314.181818182
cnap_20260402_165206,883.511207375,88352,100.000995191,ch2,92.426187420,418.307692308,313.833333333
cnap_20260402_165206,884.522181416,88453,100.000883933,ch2,90.287277702,419.750000000,315.000000000
cnap_20260402_165206,885.531946041,88554,100.000909505,ch2,92.307692308,416.076923077,314.083333333
cnap_20260402_165206,886.541325833,88655,100.000978428,ch2,90.040927694,417.833333333,313.090909091
cnap_20260402_165206,887.541406875,88755,100.000968194,ch2,89.189189189,419.000000000,311.545454545
cnap_20260402_165206,888.550045416,88856,100.001120318,ch2,89.673913043,419.416666667,310.363636364
cnap_20260402_165206,889.560127375,88957,100.001109832,ch2,91.034482759,418.000000000,310.000000000
cnap_20260402_165206,890.570794083,89058,100.001033710,ch2,92.071611253,417.384615385,307.583333333
cnap_20260402_165206,891.571885750,89158,100.000910106,ch2,92.827004219,415.750000000,304.727272727
cnap_20260402_165206,892.581464333,89259,100.000956290,ch2,93.264248705,416.307692308,301.333333333
cnap_20260402_165206,893.591502625,89360,100.000950924,ch2,95.100864553,419.750000000,302.181818182
cnap_20260402_165206,894.600108791,89461,100.001105657,ch2,96.774193548,423.000000000,301.916666667
cnap_20260402_165206,895.601723041,89561,100.000924179,ch2,96.000000000,426.307692308,299.583333333
cnap_20260402_165206,896.610647708,89662,100.001043072,ch2,96.000000000,428.769230769,298.000000000
cnap_20260402_165206,897.620745958,89763,100.001030952,ch2,94.861660079,433.384615385,292.666666667
cnap_20260402_165206,898.630082083,89864,100.001103671,ch2,94.555873926,436.083333333,292.545454545
cnap_20260402_165206,899.631857708,89964,100.000905069,ch2,94.861660079,440.692307692,295.500000000
cnap_20260402_165206,900.641349541,90065,100.000960478,ch2,94.612352168,446.461538462,301.583333333
cnap_20260402_165206,901.632849833,90164,100.000793024,ch2,93.352192362,445.166666667,303.363636364
cnap_20260402_165206,902.731040875,90274,100.000992447,ch2,92.783505155,442.923076923,306.083333333
cnap_20260402_165206,903.741324541,90375,100.000959949,ch2,93.352192362,442.166666667,310.727272727
cnap_20260402_165206,904.752002458,90476,100.000883949,ch2,92.903225806,443.153846154,315.500000000
cnap_20260402_165206,905.760114000,90577,100.001091459,ch2,91.922005571,444.250000000,322.090909091
cnap_20260402_165206,906.761805833,90677,100.000903674,ch2,89.153046062,443.727272727,323.100000000
cnap_20260402_165206,907.761351750,90777,100.000952701,ch2,88.105726872,438.636363636,317.900000000
cnap_20260402_165206,908.790710166,90880,100.001022219,ch2,80.213903743,426.818181818,309.800000000
cnap_20260402_165206,909.802380000,90981,100.000837545,ch2,79.787234043,426.090909091,311.600000000
cnap_20260402_165206,910.811369041,91082,100.000947612,ch2,71.523178808,432.600000000,316.444444444
cnap_20260402_165206,911.821658666,91183,100.000914799,ch2,70.312500000,433.700000000,317.000000000
cnap_20260402_165206,912.831248958,91284,100.000958670,ch2,72.580645161,427.200000000,317.666666667
cnap_20260402_165206,913.841468500,91385,100.000933586,ch2,77.519379845,422.272727273,313.200000000
cnap_20260402_165206,914.850657625,91486,100.001021191,ch2,83.850931677,423.100000000,317.888888889
cnap_20260402_165206,915.852302958,91586,100.000840424,ch2,84.388185654,422.181818182,316.600000000
cnap_20260402_165206,916.871893666,91688,100.000884129,ch2,85.051546392,427.083333333,320.272727273
cnap_20260402_165206,917.882002750,91789,100.000871272,ch2,82.987551867,428.727272727,321.200000000
cnap_20260402_165206,918.891799916,91890,100.000892388,ch2,85.051546392,423.583333333,318.272727273
cnap_20260402_165206,919.901571375,91991,100.000916253,ch2,84.269662921,422.727272727,316.000000000
cnap_20260402_165206,920.914842375,92092,100.000560054,ch2,85.161290323,423.916666667,318.090909091
cnap_20260402_165206,921.931777416,92194,100.000891886,ch2,87.649402390,423.416666667,319.909090909
cnap_20260402_165206,922.941419541,92295,100.000929686,ch2,87.186261559,435.500000000,330.272727273
cnap_20260402_165206,923.952107958,92396,100.000854161,ch2,80.536912752,442.363636364,334.700000000
cnap_20260402_165206,924.960086833,92497,100.001071740,ch2,88.709677419,435.166666667,323.181818182
cnap_20260402_165206,925.971843375,92598,100.000880872,ch2,88.948787062,435.000000000,320.727272727
cnap_20260402_165206,926.981643666,92699,100.000901456,ch2,91.160220994,442.083333333,325.000000000
cnap_20260402_165206,927.991860250,92800,100.000877136,ch2,84.183673469,448.000000000,335.363636364
cnap_20260402_165206,929.001784166,92901,100.000884372,ch2,83.565459610,450.272727273,339.600000000
cnap_20260402_165206,930.011742000,93002,100.000887946,ch2,76.824583867,458.090909091,348.600000000
cnap_20260402_165206,931.013827125,93102,100.000663027,ch2,82.304526749,452.909090909,339.800000000
cnap_20260402_165206,932.071690208,93208,100.000891540,ch2,88.757396450,452.545454545,342.100000000
cnap_20260402_165206,933.081745791,93309,100.000884618,ch2,87.209302326,457.454545455,350.100000000
cnap_20260402_165206,934.090764916,93410,100.000988671,ch2,86.538461538,461.100000000,352.666666667
cnap_20260402_165206,935.091812416,93510,100.000875591,ch2,83.665338645,461.625000000,349.142857143
cnap_20260402_165206,936.101880833,93611,100.000867338,ch2,49.180327869,456.857142857,328.833333333
cnap_20260402_165206,937.092186208,93710,100.000833834,ch2,49.180327869,455.142857143,324.000000000
cnap_20260402_165206,938.141438125,93815,100.000912642,ch2,65.040650407,435.777777778,325.875000000
cnap_20260402_165206,939.151848791,93916,100.000867933,ch2,66.666666667,434.000000000,317.750000000
cnap_20260402_165206,940.160103500,94017,100.001052640,ch2,68.181818182,429.000000000,318.250000000
cnap_20260402_165206,941.170679375,94118,100.000990322,ch2,78.947368421,419.000000000,320.750000000
cnap_20260402_165206,942.171947125,94218,100.000854714,ch2,73.770491803,419.800000000,318.555555556
cnap_20260402_165206,943.171409875,94317,99.999850518,ch2,68.877551020,431.000000000,330.000000000
cnap_20260402_165206,944.200124583,94421,100.001045903,ch2,67.892503536,437.222222222,333.875000000
cnap_20260402_165206,945.202045208,94521,100.000841597,ch2,74.766355140,431.666666667,327.750000000
cnap_20260402_165206,946.210792375,94622,100.000973105,ch2,80.000000000,412.909090909,314.300000000
cnap_20260402_165206,947.212222625,94722,100.000821081,ch2,86.161879896,406.416666667,301.909090909
cnap_20260402_165206,948.222000666,94823,100.000843614,ch2,94.555873926,405.833333333,307.545454545
cnap_20260402_165206,949.230967000,94924,100.000951612,ch2,85.051546392,411.083333333,305.454545455
cnap_20260402_165206,950.241757208,95025,100.000867442,ch2,83.916083916,414.818181818,301.700000000
cnap_20260402_165206,951.251779500,95126,100.000864177,ch2,93.023255814,408.615384615,292.416666667
cnap_20260402_165206,952.260307916,95227,100.001017798,ch2,92.178770950,406.916666667,289.909090909
cnap_20260402_165206,953.261683666,95327,100.000872408,ch2,90.040927694,418.166666667,294.272727273
cnap_20260402_165206,954.271798916,95428,100.000859408,ch2,89.795918367,423.250000000,294.000000000
cnap_20260402_165206,955.280619500,95529,100.000981963,ch2,88.000000000,430.583333333,290.000000000
cnap_20260402_165206,956.290668958,95630,100.000975754,ch2,87.765957447,434.000000000,291.818181818
cnap_20260402_165206,957.301462458,95731,100.000891834,ch2,87.649402390,437.166666667,290.909090909
cnap_20260402_165206,958.311815333,95832,100.000854071,ch2,88.709677419,439.500000000,293.090909091
cnap_20260402_165206,959.320112916,95933,100.001030634,ch2,88.235294118,444.916666667,295.363636364
cnap_20260402_165206,960.331278083,96034,100.000908220,ch2,90.909090909,446.583333333,295.818181818
cnap_20260402_165206,961.342036500,96135,100.000828373,ch2,91.160220994,443.833333333,292.090909091
cnap_20260402_165206,962.341783708,96235,100.000853781,ch2,91.286307054,440.916666667,290.636363636
cnap_20260402_165206,963.370676833,96338,100.000967765,ch2,92.178770950,435.333333333,288.818181818
cnap_20260402_165206,964.371979416,96438,100.000831690,ch2,92.307692308,432.916666667,293.000000000
cnap_20260402_165206,965.382013083,96539,100.000827332,ch2,93.385214008,427.692307692,290.666666667
cnap_20260402_165206,966.391496041,96640,100.000879970,ch2,88.829071332,422.750000000,286.909090909
cnap_20260402_165206,967.401783208,96741,100.000849367,ch2,85.492227979,410.250000000,284.181818182
cnap_20260402_165206,968.412029750,96842,100.000823023,ch2,86.161879896,401.000000000,285.181818182
cnap_20260402_165206,969.421788083,96943,100.000847094,ch2,83.565459610,399.000000000,288.200000000
cnap_20260402_165206,970.430288291,97044,100.001000763,ch2,85.161290323,396.666666667,294.181818182
cnap_20260402_165206,971.442050291,97145,100.000818341,ch2,82.530949106,397.727272727,299.800000000
cnap_20260402_165206,972.451517750,97246,100.000872254,ch2,83.018867925,404.083333333,310.636363636
cnap_20260402_165206,973.451582166,97346,100.000864741,ch2,73.270013569,409.300000000,322.777777778
cnap_20260402_165206,974.461455083,97447,100.000876886,ch2,82.677165354,421.375000000,337.714285714
cnap_20260402_165206,975.471784666,97548,100.000842191,ch2,81.081081081,428.625000000,337.857142857
cnap_20260402_165206,976.481670833,97649,100.000852977,ch2,79.601990050,430.444444444,334.500000000
cnap_20260402_165206,977.474722041,97748,100.000539959,ch2,76.142131980,431.909090909,328.100000000
cnap_20260402_165206,978.501221458,97851,100.000897142,ch2,73.972602740,434.600000000,324.111111111
cnap_20260402_165206,979.511876083,97952,100.000829384,ch2,73.170731707,434.600000000,319.000000000
cnap_20260402_165206,980.520123125,98053,100.001007310,ch2,75.104311544,429.600000000,314.888888889
cnap_20260402_165206,981.532024958,98154,100.000812510,ch2,71.808510638,434.100000000,309.444444444
cnap_20260402_165206,982.540774750,98255,100.000938918,ch2,71.904127830,435.200000000,308.111111111
cnap_20260402_165206,983.551869208,98356,100.000826676,ch2,72.000000000,434.600000000,307.777777778
cnap_20260402_165206,984.560120416,98457,100.001003452,ch2,73.369565217,433.000000000,307.555555556
cnap_20260402_165206,985.561800583,98557,100.000831954,ch2,75.313807531,431.000000000,309.333333333
cnap_20260402_165206,986.570674625,98658,100.000945231,ch2,72.776280323,438.500000000,309.777777778
cnap_20260402_165206,987.581947083,98759,100.000815418,ch2,72.192513369,440.600000000,310.000000000
cnap_20260402_165206,988.590303291,98860,100.000980862,ch2,72.192513369,441.400000000,308.555555556
cnap_20260402_165206,989.591452833,98960,100.000863707,ch2,74.074074074,438.200000000,308.333333333
cnap_20260402_165206,990.559473666,99056,100.000053135,ch2,71.964017991,443.444444444,309.500000000
cnap_20260402_165206,991.600113125,99161,100.000997063,ch2,72.096128171,443.000000000,308.888888889
cnap_20260402_165206,992.601707125,99261,100.000835469,ch2,72.874493927,440.200000000,307.111111111
cnap_20260402_165206,993.610832916,99362,100.000922603,ch2,72.776280323,436.400000000,307.111111111
cnap_20260402_165206,994.621465958,99463,100.000858019,ch2,74.175824176,431.900000000,308.888888889
cnap_20260402_165206,995.631741541,99564,100.000829469,ch2,74.175824176,430.000000000,308.777777778
cnap_20260402_165206,996.641523333,99665,100.000850523,ch2,73.170731707,427.100000000,307.222222222
cnap_20260402_165206,997.650790625,99766,100.000923106,ch2,74.380165289,423.300000000,304.555555556
cnap_20260402_165206,998.662046958,99867,100.000796370,ch2,75.566750630,423.636363636,301.200000000
cnap_20260402_165206,999.672009250,99968,100.000799337,ch2,74.175824176,426.400000000,303.333333333
cnap_20260402_165206,1000.673223625,100068,100.000677182,ch2,75.104311544,431.600000000,304.444444444
cnap_20260402_165206,1001.681728500,100169,100.000825761,ch2,78.947368421,437.800000000,307.444444444
cnap_20260402_165206,1002.690645208,100270,100.000932969,ch2,76.628352490,442.909090909,307.000000000
cnap_20260402_165206,1003.701453250,100371,100.000851523,ch2,77.032810271,446.600000000,308.444444444
cnap_20260402_165206,1004.713927333,100472,100.000604418,ch2,76.163610719,448.300000000,309.444444444
cnap_20260402_165206,1005.751993958,100576,100.000796025,ch2,78.328981723,450.181818182,312.900000000
cnap_20260402_165206,1006.761482333,100677,100.000846046,ch2,79.681274900,446.727272727,312.700000000
cnap_20260402_165206,1007.770786083,100778,100.000914287,ch2,79.787234043,443.727272727,310.700000000
cnap_20260402_165206,1008.772170708,100878,100.000776121,ch2,80.753701211,441.727272727,310.800000000
cnap_20260402_165206,1009.781452666,100979,100.000846454,ch2,83.018867925,440.833333333,315.545454545
cnap_20260402_165206,1010.791080208,101080,100.000882457,ch2,84.151472651,438.636363636,320.700000000
cnap_20260402_165206,1011.801518250,101181,100.000838282,ch2,84.745762712,438.000000000,323.600000000
cnap_20260402_165206,1012.810780833,101282,100.000910256,ch2,85.381630013,436.416666667,327.909090909
cnap_20260402_165206,1013.821334625,101383,100.000854724,ch2,86.705202312,436.909090909,334.300000000
cnap_20260402_165206,1014.831725333,101484,100.000815373,ch2,86.842105263,437.583333333,339.454545455
cnap_20260402_165206,1015.841134208,101585,100.000872754,ch2,86.083213773,439.909090909,344.100000000
cnap_20260402_165206,1016.850676708,101686,100.000916879,ch2,84.388185654,439.454545455,341.700000000
cnap_20260402_165206,1017.861328041,101787,100.000851978,ch2,83.333333333,436.250000000,339.181818182
cnap_20260402_165206,1018.871822375,101888,100.000802616,ch2,81.570996979,434.200000000,338.333333333
cnap_20260402_165206,1019.880122708,101989,100.000968476,ch2,81.771720613,434.333333333,340.500000000
cnap_20260402_165206,1020.892152208,102090,100.000768719,ch2,63.074901445,435.333333333,331.875000000
cnap_20260402_165206,1021.901327791,102191,100.000848635,ch2,61.935483871,432.777777778,329.625000000
cnap_20260402_165206,1022.911732000,102292,100.000808281,ch2,68.376068376,424.555555556,330.750000000
cnap_20260402_165206,1023.920159666,102393,100.000961045,ch2,63.576158940,432.777777778,340.125000000
cnap_20260402_165206,1024.931477791,102494,100.000831491,ch2,64.257028112,430.666666667,347.250000000
cnap_20260402_165206,1025.942010750,102595,100.000778723,ch2,84.507042254,428.500000000,363.428571429
cnap_20260402_165206,1026.951903875,102696,100.000788365,ch2,83.623693380,424.666666667,359.625000000
cnap_20260402_165206,1027.961802875,102797,100.000797415,ch2,63.576158940,425.888888889,348.750000000
cnap_20260402_165206,1028.971809583,102898,100.000795981,ch2,64.952638701,422.555555556,345.750000000
cnap_20260402_165206,1029.981460333,102999,100.000829109,ch2,65.663474692,420.222222222,344.250000000
cnap_20260402_165206,1030.981327791,103099,100.000841161,ch2,75.524475524,416.300000000,344.333333333
cnap_20260402_165206,1031.991775500,103200,100.000796954,ch2,75.376884422,409.090909091,335.600000000
cnap_20260402_165206,1033.002029791,103301,100.000771558,ch2,70.866141732,404.000000000,323.666666667
cnap_20260402_165206,1034.011857541,103402,100.000787463,ch2,84.375000000,401.300000000,332.666666667
cnap_20260402_165206,1035.011672083,103502,100.000804621,ch2,84.269662921,399.909090909,331.700000000
cnap_20260402_165206,1036.040044875,103605,100.000960882,ch2,81.521739130,399.454545455,330.000000000
cnap_20260402_165206,1037.051854458,103706,100.000785452,ch2,83.333333333,395.272727273,329.700000000
cnap_20260402_165206,1038.061335625,103807,100.000834669,ch2,81.743869210,393.636363636,329.200000000
cnap_20260402_165206,1039.071720458,103908,100.000796821,ch2,82.079343365,392.545454545,329.300000000
cnap_20260402_165206,1040.081698458,104009,100.000798162,ch2,82.914572864,390.166666667,327.818181818
cnap_20260402_165206,1041.090654791,104110,100.000897636,ch2,82.417582418,389.363636364,328.400000000
cnap_20260402_165206,1042.102074708,104211,100.000760510,ch2,81.300813008,390.000000000,327.200000000
cnap_20260402_165206,1043.111168875,104312,100.000846614,ch2,83.650190114,388.750000000,327.363636364
cnap_20260402_165206,1044.121975583,104413,100.000768533,ch2,82.079343365,390.272727273,326.700000000
cnap_20260402_165206,1045.131120958,104514,100.000849562,ch2,83.544303797,391.333333333,330.909090909
cnap_20260402_165206,1046.143278166,104615,100.000642535,ch2,78.947368421,394.272727273,331.300000000
cnap_20260402_165206,1047.151976458,104716,100.000766225,ch2,82.304526749,395.909090909,339.100000000
cnap_20260402_165206,1048.161700708,104817,100.000791795,ch2,76.628352490,393.545454545,342.000000000
cnap_20260402_165206,1049.171789833,104918,100.000782538,ch2,75.353218210,396.222222222,348.125000000
cnap_20260402_165206,1050.180224958,105019,100.000930797,ch2,74.600355240,397.625000000,353.428571429
cnap_20260402_165206,1051.181327375,105119,100.000825036,ch2,75.156576200,399.000000000,356.000000000
cnap_20260402_165206,1052.191696375,105220,100.000789174,ch2,53.846153846,390.500000000,337.857142857
cnap_20260402_165206,1053.201443500,105321,100.000812428,ch2,53.915275995,386.500000000,335.142857143
cnap_20260402_165206,1054.212129125,105422,100.000746612,ch2,48.979591837,385.142857143,321.500000000
cnap_20260402_165206,1055.221323958,105523,100.000822201,ch2,55.045871560,382.428571429,319.333333333
cnap_20260402_165206,1056.231684291,105624,100.000787300,ch2,61.617458280,384.333333333,321.250000000
cnap_20260402_165206,1057.240529416,105725,100.000895783,ch2,77.294685990,384.222222222,325.000000000
cnap_20260402_165206,1058.250789583,105826,100.000870344,ch2,77.032810271,382.900000000,323.222222222
cnap_20260402_165206,1059.261334833,105927,100.000818039,ch2,78.843626807,386.000000000,327.300000000
cnap_20260402_165206,1060.271432666,106028,100.000808032,ch2,68.095838588,398.700000000,337.222222222
cnap_20260402_165206,1061.280111750,106129,100.000931729,ch2,65.217391304,402.250000000,339.857142857
cnap_20260402_165206,1062.281762875,106229,100.000775418,ch2,55.851063830,410.625000000,326.285714286
cnap_20260402_165206,1063.290788958,106330,100.000866277,ch2,38.363171355,476.333333333,318.800000000
cnap_20260402_165206,1064.301462625,106431,100.000802158,ch2,70.175438596,492.000000000,321.250000000
cnap_20260402_165206,1065.311768666,106532,100.000772669,ch2,61.349693252,484.166666667,311.600000000
cnap_20260402_165206,1066.320114666,106633,100.000927051,ch2,64.318529862,475.875000000,317.285714286
cnap_20260402_165206,1067.330651666,106734,100.000875861,ch2,66.481994460,471.111111111,319.875000000
cnap_20260402_165206,1068.331956125,106834,100.000752938,ch2,64.864864865,469.000000000,309.750000000
cnap_20260402_165206,1069.341435000,106935,100.000800960,ch2,73.846153846,469.333333333,321.250000000
cnap_20260402_165206,1070.351910625,107036,100.000755768,ch2,64.690026954,466.222222222,329.375000000
cnap_20260402_165206,1071.360128375,107137,100.000921411,ch2,78.303425775,431.666666667,332.375000000
cnap_20260402_165206,1072.372187333,107238,100.000728541,ch2,47.808764940,486.714285714,361.666666667
cnap_20260402_165206,1073.381340125,107339,100.000806785,ch2,62.130177515,476.875000000,358.571428571
cnap_20260402_165206,1074.391555125,107440,100.000786015,ch2,69.230769231,475.571428571,362.166666667
cnap_20260402_165206,1075.391844125,107540,100.000758410,ch2,68.337129841,482.833333333,371.200000000
cnap_20260402_165206,1076.402066708,107641,100.000737019,ch2,66.481994460,496.200000000,381.750000000
cnap_20260402_165206,1077.412014375,107742,100.000741186,ch2,35.346097202,503.000000000,362.500000000
cnap_20260402_165206,1078.421709041,107843,100.000768805,ch2,39.840637450,490.666666667,359.000000000
cnap_20260402_165206,1079.431696166,107944,100.000769278,ch2,41.265474553,489.500000000,356.400000000
cnap_20260402_165206,1080.442104416,108045,100.000730773,ch2,83.044982699,417.777777778,337.125000000
cnap_20260402_165206,1081.450660166,108146,100.000863639,ch2,82.616179002,420.444444444,339.625000000
cnap_20260402_165206,1082.461443333,108247,100.000790482,ch2,83.591331269,420.000000000,338.888888889
cnap_20260402_165206,1083.471268291,108348,100.000805901,ch2,83.682008368,424.636363636,340.600000000
cnap_20260402_165206,1084.481156750,108449,100.000815436,ch2,83.798882682,426.454545455,341.600000000
cnap_20260402_165206,1085.490649541,108550,100.000861404,ch2,82.872928177,423.272727273,340.500000000
cnap_20260402_165206,1086.492345750,108647,99.997943313,ch2,83.862770013,422.416666667,340.454545455
cnap_20260402_165206,1087.480667458,108749,100.000858180,ch2,80.106809079,424.181818182,339.700000000
cnap_20260402_165206,1088.501441041,108851,100.000786307,ch2,79.470198675,424.818181818,339.000000000
cnap_20260402_165206,1089.511879583,108952,100.000745326,ch2,76.595744681,429.500000000,340.777777778
cnap_20260402_165206,1090.520734333,109053,100.000849655,ch2,76.628352490,431.272727273,341.900000000
cnap_20260402_165206,1091.531816375,109154,100.000749738,ch2,74.895977809,431.700000000,342.000000000
cnap_20260402_165206,1092.541797541,109255,100.000750768,ch2,74.792243767,434.000000000,343.888888889
cnap_20260402_165206,1093.551509750,109356,100.000776392,ch2,76.335877863,436.000000000,346.200000000
cnap_20260402_165206,1094.561767125,109457,100.000752162,ch2,76.628352490,436.181818182,346.800000000
cnap_20260402_165206,1095.570666458,109558,100.000851934,ch2,75.313807531,440.300000000,346.222222222
cnap_20260402_165206,1096.559059500,109656,100.000085768,ch2,75.313807531,441.700000000,345.222222222
cnap_20260402_165206,1097.611763666,109762,100.000750387,ch2,75.104311544,439.300000000,344.666666667
cnap_20260402_165206,1098.620277541,109863,100.000884970,ch2,76.433121019,437.111111111,344.125000000
cnap_20260402_165206,1099.631899625,109964,100.000736644,ch2,73.469387755,440.857142857,342.000000000
cnap_20260402_165206,1100.641449541,110065,100.000776861,ch2,56.300268097,431.500000000,332.714285714
cnap_20260402_165206,1101.652132375,110166,100.000714166,ch2,58.171745152,427.500000000,331.714285714
cnap_20260402_165206,1102.650790791,110266,100.000835188,ch2,56.756756757,432.125000000,332.714285714
cnap_20260402_165206,1103.662038916,110367,100.000721333,ch2,56.987788331,432.500000000,335.571428571
cnap_20260402_165206,1104.671314083,110468,100.000786290,ch2,48.979591837,439.142857143,339.666666667
cnap_20260402_165206,1105.700644000,110569,99.999037352,ch2,74.380165289,443.857142857,346.333333333
cnap_20260402_165206,1106.751857166,110676,100.000735742,ch2,74.766355140,443.333333333,346.500000000
cnap_20260402_165206,1107.761755208,110777,100.000744275,ch2,74.792243767,443.600000000,345.777777778
cnap_20260402_165206,1108.771703708,110878,100.000748242,ch2,73.770491803,445.400000000,345.333333333
cnap_20260402_165206,1109.771026083,110978,100.000808628,ch2,76.335877863,445.545454545,346.300000000
cnap_20260402_165206,1110.781786125,111079,100.000739468,ch2,76.530612245,443.727272727,346.600000000
cnap_20260402_165206,1111.791483125,111180,100.000766050,ch2,75.208913649,445.500000000,345.444444444
cnap_20260402_165206,1112.802065500,111281,100.000713020,ch2,75.524475524,445.200000000,345.222222222
cnap_20260402_165206,1113.810791291,111382,100.000826775,ch2,76.726342711,443.727272727,344.900000000
cnap_20260402_165206,1114.812096125,111482,100.000708987,ch2,76.056338028,445.100000000,345.222222222
cnap_20260402_165206,1115.821613083,111583,100.000751636,ch2,77.032810271,445.200000000,346.888888889
cnap_20260402_165206,1116.821673791,111682,99.999850129,ch2,78.843626807,444.909090909,348.300000000
cnap_20260402_165206,1117.851265250,111786,100.000781387,ch2,80.645161290,443.454545455,349.000000000
cnap_20260402_165206,1118.851880583,111886,100.000725692,ch2,82.417582418,442.272727273,349.200000000
cnap_20260402_165206,1119.861461750,111987,100.000762438,ch2,83.798882682,441.454545455,350.200000000
cnap_20260402_165206,1120.871873541,112088,100.000725012,ch2,85.271317829,443.916666667,351.727272727
cnap_20260402_165206,1121.881801791,112189,100.000730755,ch2,87.186261559,441.000000000,357.454545455
cnap_20260402_165206,1122.890743916,112290,100.000824309,ch2,79.051383399,441.000000000,349.000000000
cnap_20260402_165206,1123.901331916,112391,100.000771250,ch2,79.787234043,439.727272727,346.400000000
cnap_20260402_165206,1124.910430666,112492,100.000850675,ch2,80.213903743,438.818181818,345.000000000
cnap_20260402_165206,1125.911713541,112592,100.000735978,ch2,80.862533693,439.272727273,344.600000000
cnap_20260402_165206,1126.921873708,112693,100.000721105,ch2,80.536912752,436.909090909,341.900000000
cnap_20260402_165206,1127.920603625,112792,99.999946483,ch2,80.753701211,435.272727273,340.500000000
cnap_20260402_165206,1128.930642541,112894,100.000828878,ch2,81.300813008,433.181818182,336.300000000
cnap_20260402_165206,1129.941467333,112995,100.000755142,ch2,87.082728592,426.454545455,335.300000000
cnap_20260402_165206,1130.952406583,113096,100.000671418,ch2,87.417218543,424.166666667,334.181818182
cnap_20260402_165206,1131.960104750,113197,100.000874170,ch2,84.745762712,423.727272727,332.800000000
cnap_20260402_165206,1132.961753875,113297,100.000727838,ch2,85.937500000,418.833333333,330.454545455
cnap_20260402_165206,1133.930667208,113394,100.000823048,ch2,83.217753121,418.363636364,329.200000000
cnap_20260402_165206,1134.997914625,113500,100.000183734,ch2,84.615384615,417.833333333,330.090909091
cnap_20260402_165206,1136.011797750,113602,100.000722022,ch2,83.217753121,416.727272727,329.300000000
cnap_20260402_165206,1137.021760416,113703,100.000724664,ch2,83.756345178,415.416666667,326.272727273
cnap_20260402_165206,1138.021992125,113803,100.000703666,ch2,83.798882682,415.727272727,325.700000000
cnap_20260402_165206,1139.027525916,113903,100.000217210,ch2,83.565459610,417.181818182,324.400000000
cnap_20260402_165206,1140.050782625,114006,100.000808506,ch2,85.161290323,417.250000000,323.272727273
cnap_20260402_165206,1141.052063875,114106,100.000695509,ch2,85.348506401,418.363636364,323.300000000
cnap_20260402_165206,1142.060542208,114207,100.000828134,ch2,87.417218543,423.083333333,327.454545455
cnap_20260402_165206,1143.071861666,114308,100.000711970,ch2,89.795918367,428.500000000,333.909090909
cnap_20260402_165206,1144.080332916,114409,100.000844965,ch2,91.463414634,436.545454545,341.500000000
cnap_20260402_165206,1145.081353375,114509,100.000755110,ch2,91.286307054,444.833333333,347.909090909
cnap_20260402_165206,1146.091806291,114610,100.000714926,ch2,84.269662921,451.636363636,355.000000000
cnap_20260402_165206,1147.100482583,114711,100.000829693,ch2,89.552238806,463.400000000,362.333333333
cnap_20260402_165206,1148.111823625,114812,100.000712158,ch2,86.956521739,461.545454545,358.100000000
cnap_20260402_165206,1149.121606375,114913,100.000730438,ch2,88.365243004,461.090909091,358.100000000
cnap_20260402_165206,1150.130812666,115014,100.000798808,ch2,83.462132921,460.200000000,352.444444444
cnap_20260402_165206,1151.141748375,115115,100.000716821,ch2,80.152671756,459.875000000,348.285714286
cnap_20260402_165206,1152.150602000,115216,100.000815692,ch2,53.097345133,453.375000000,339.571428571
cnap_20260402_165206,1153.151881250,115316,100.000704049,ch2,65.395095368,432.111111111,325.250000000
cnap_20260402_165206,1154.161743333,115417,100.000715382,ch2,73.770491803,422.900000000,321.000000000
cnap_20260402_165206,1155.170262000,115518,100.000842993,ch2,73.469387755,416.600000000,319.666666667
cnap_20260402_165206,1156.171474500,115616,99.999007543,ch2,75.471698113,412.000000000,322.800000000
cnap_20260402_165206,1157.181463375,115719,100.000737708,ch2,74.688796680,415.800000000,328.888888889
cnap_20260402_165206,1158.191364791,115820,100.000745577,ch2,74.792243767,420.100000000,333.888888889
cnap_20260402_165206,1159.202089958,115921,100.000682370,ch2,75.949367089,423.500000000,335.555555556
cnap_20260402_165206,1160.210801208,116022,100.000792855,ch2,73.972602740,430.100000000,335.666666667
cnap_20260402_165206,1161.211849958,116122,100.000701857,ch2,73.170731707,433.200000000,334.222222222
cnap_20260402_165206,1162.221433125,116223,100.000737112,ch2,73.669849932,435.800000000,333.555555556
cnap_20260402_165206,1163.231943916,116324,100.000692560,ch2,73.972602740,437.100000000,332.333333333
cnap_20260402_165206,1164.241439208,116425,100.000735311,ch2,73.770491803,440.300000000,328.888888889
cnap_20260402_165206,1165.251976916,116526,100.000688528,ch2,73.972602740,441.600000000,326.888888889
cnap_20260402_165206,1166.261593458,116627,100.000720811,ch2,72.580645161,443.200000000,328.555555556
cnap_20260402_165206,1167.271890500,116728,100.000694740,ch2,73.770491803,445.400000000,330.555555556
cnap_20260402_165206,1168.280135000,116829,100.000844404,ch2,75.000000000,446.900000000,330.666666667
