経過時間_秒, Green, SinWave
22.504, 7.03, 6.43
22.538, 6.55, 5.65
22.572, 6.02, 4.84
22.600, 5.34, 4.18
22.635, 4.45, 3.38
22.674, 3.45, 2.54
22.701, 2.36, 2.02
22.739, 1.48, 1.03
22.772, 1.20, 0.45
22.808, 1.09, 0.60
22.840, 0.86, 1.40
22.872, 0.77, 2.71
22.902, 0.47, 4.23
22.938, 0.37, 6.15
22.972, 0.77, 7.76
23.016, 1.97, 8.63
23.043, 4.05, 8.95
23.079, 6.06, 9.25
23.105, 6.94, 9.37
23.144, 7.96, 9.39
23.167, 8.92, 9.31
23.206, 9.61, 9.03
23.242, 9.80, 8.62
23.271, 9.72, 8.17
23.306, 9.50, 7.56
23.343, 9.29, 5.38
23.370, 9.12, 7.06
23.409, 8.96, 6.14
23.442, 8.78, 5.33
23.472, 8.48, 4.58
23.511, 8.09, 3.63
23.533, 7.61, 3.12
23.571, 6.93, 2.31
23.605, 5.94, 1.58
23.640, 4.15, 0.62
23.673, 1.26, 0.37
23.706, 1.13, 0.78
23.743, 1.04, 1.97
23.774, 0.56, 3.40
23.801, 0.56, 4.82
23.839, 1.32, 6.84
23.872, 3.07, 8.34
23.906, 5.68, 8.94
23.939, 6.57, 9.36
23.973, 7.55, 9.65
24.007, 8.79, 9.80
24.038, 9.30, 9.80
24.076, 9.01, 9.64
24.106, 8.15, 9.38
24.147, 7.12, 11.54
24.170, 6.11, 8.93
24.206, 5.33, 8.34
24.242, 4.77, 7.63
24.273, 4.35, 6.94
24.312, 4.01, 5.99
24.341, 3.53, 5.26
24.375, 2.93, 4.40
24.406, 2.22, 3.64
24.443, 1.01, 2.79
24.478, 0.72, 2.08
24.513, 0.50, 1.22
24.542, 0.25, 0.72
24.572, 0.26, 0.55
24.609, 0.23, 0.87
24.649, 0.31, 1.80
24.676, 0.82, 2.72
24.708, 2.13, 4.01
24.738, 4.60, 5.31
24.775, 6.23, 6.89
24.809, 6.97, 8.15
24.849, 7.96, 8.91
24.881, 9.05, 9.31
24.906, 9.67, 9.53
24.943, 9.75, 9.70
24.977, 9.57, 9.69
25.010, 9.30, 9.53
25.042, 9.08, 6.65
25.075, 8.87, 3.22
25.110, 8.64, 2.30
25.140, 8.36, 1.61
25.179, 7.94, 0.52
25.206, 7.40, 0.21
25.241, 6.77, 0.41
25.274, 5.84, 1.19
25.309, 4.46, 2.53
25.349, 2.19, 4.48
25.378, 1.14, 5.97
25.411, 1.23, 7.54
25.437, 1.09, 8.48
25.474, 0.82, 9.13
25.516, 0.44, 9.60
25.543, 0.64, 9.74
25.577, 1.62, 9.73
25.609, 3.40, 9.51
25.644, 5.85, 9.08
25.677, 7.01, 8.49
25.714, 8.01, 7.65
25.743, 9.10, 6.89
25.775, 9.56, 5.98
25.810, 9.46, 4.94
25.845, 9.04, 3.91
25.886, 8.56, 3.12
25.912, 8.15, 6.87
25.950, 7.84, 5.82
25.976, 7.54, 5.08
26.013, 7.19, 4.01
26.036, 6.75, 3.37
26.078, 6.15, 2.31
26.109, 5.44, 1.61
26.152, 4.50, 0.78
26.178, 2.85, 0.51
26.221, 1.24, 0.48
26.246, 0.97, 0.70
26.280, 0.82, 1.27
26.310, 0.77, 1.99
26.347, 0.46, 3.11
26.376, 0.33, 4.11
26.412, 0.67, 5.40
26.446, 1.64, 6.59
26.480, 3.20, 7.68
26.516, 5.18, 8.54
26.541, 7.24, 8.95
26.577, 8.74, 9.37
26.611, 9.39, 9.56
26.648, 9.24, 9.53
26.680, 8.49, 9.30
26.723, 7.39, 12.40
26.741, 6.21, 7.48
26.778, 5.12, 6.68
26.812, 4.08, 5.88
26.845, 3.05, 5.07
26.877, 1.97, 4.28
26.916, 1.80, 3.33
26.943, 1.54, 2.72
26.973, 1.52, 2.10
27.011, 1.23, 1.18
27.047, 1.11, 0.43
27.084, 0.84, 0.43
27.121, 0.59, 1.19
27.141, 0.40, 1.88
27.188, 0.30, 4.03
27.221, 0.55, 5.72
27.244, 1.28, 6.84
27.276, 2.62, 8.11
27.310, 4.43, 8.64
27.347, 6.54, 9.07
27.377, 8.38, 9.29
27.413, 9.22, 9.40
27.448, 9.34, 9.33
27.476, 8.88, 9.16
27.522, 8.10, 8.66
27.556, 7.30, 5.79
27.589, 6.62, 6.80
27.613, 6.02, 6.24
27.645, 5.43, 5.46
27.689, 4.68, 4.36
27.711, 3.76, 3.82
27.751, 2.69, 2.88
27.788, 1.66, 2.09
27.822, 1.35, 1.29
27.855, 1.11, 0.48
27.879, 0.85, 0.30
27.913, 0.80, 0.65
27.947, 0.50, 1.66
27.984, 0.34, 3.32
28.019, 0.61, 5.15
28.056, 1.50, 7.02
28.091, 3.16, 8.21
28.122, 5.56, 8.68
28.148, 6.92, 8.97
28.183, 7.87, 9.24
28.214, 9.04, 9.34
28.247, 9.59, 9.30
28.279, 9.58, 9.11
28.318, 9.20, 8.71
28.365, 8.71, 3.53
28.395, 8.22, 6.58
28.421, 7.82, 5.91
28.455, 7.48, 5.00
28.484, 7.15, 4.22
28.522, 6.78, 3.24
28.550, 6.32, 2.57
28.588, 5.83, 1.76
28.611, 5.08, 1.05
28.648, 3.79, 0.38
28.681, 1.73, 0.45
28.719, 0.73, 1.29
28.754, 0.70, 2.66
28.789, 0.39, 4.39
28.813, 0.56, 5.64
28.855, 1.42, 7.66
28.888, 3.22, 8.57
28.918, 5.76, 9.02
28.946, 6.70, 9.33
28.977, 7.68, 9.53
29.015, 8.75, 9.58
