経過時間_秒, Green, SinWave
23.867, 4.59, 1.49
23.906, 3.37, 0.62
23.937, 2.13, 0.56
23.967, 1.15, 1.05
24.000, 0.58, 2.13
24.038, 0.83, 3.88
24.073, 1.86, 5.72
24.098, 3.50, 6.99
24.138, 5.49, 8.62
24.164, 7.33, 9.21
24.202, 8.45, 9.71
24.234, 9.41, 9.76
24.268, 9.81, 9.43
24.301, 9.75, 8.73
24.334, 9.41, 7.80
24.371, 8.89, 3.00
24.401, 8.20, 3.02
24.429, 7.39, 2.03
24.474, 6.45, 0.81
24.504, 5.40, 0.55
24.534, 4.26, 0.79
24.569, 3.11, 1.64
24.602, 2.16, 2.92
24.634, 1.00, 4.43
24.669, 0.79, 6.19
24.704, 1.62, 7.81
24.738, 3.08, 8.96
24.770, 4.95, 9.60
24.801, 6.86, 9.85
24.835, 8.37, 9.66
24.867, 9.39, 9.07
24.902, 9.80, 8.03
24.938, 9.66, 6.59
24.968, 9.18, 5.34
25.007, 8.47, 7.59
25.039, 7.58, 5.43
25.068, 6.55, 4.31
25.100, 5.42, 3.16
25.139, 4.16, 1.93
25.172, 2.78, 1.07
25.208, 1.98, 0.79
25.233, 1.53, 1.01
25.277, 0.78, 2.20
25.304, 0.47, 3.31
25.345, 0.77, 5.31
25.376, 1.69, 6.85
25.400, 3.05, 7.92
25.438, 4.62, 9.06
25.476, 6.08, 9.66
25.498, 7.18, 9.81
25.538, 7.91, 9.66
25.573, 8.35, 9.11
25.602, 8.72, 8.40
25.640, 8.35, 7.18
25.662, 7.38, 6.38
25.702, 6.32, 3.64
25.744, 5.14, 1.73
25.780, 3.91, 0.73
25.802, 2.59, 0.44
25.836, 1.97, 0.57
25.867, 1.72, 1.26
25.910, 1.34, 2.96
25.936, 0.66, 4.22
25.981, 0.45, 6.42
26.003, 0.77, 7.34
26.039, 1.61, 8.19
26.069, 2.76, 8.60
26.103, 4.00, 8.74
26.142, 5.04, 8.48
26.165, 5.86, 8.12
26.202, 6.42, 7.26
26.241, 6.67, 6.07
26.268, 6.96, 5.14
26.305, 6.99, 3.83
26.336, 6.71, 2.75
26.369, 5.54, 1.81
26.406, 4.26, 2.75
26.440, 2.85, 2.51
26.474, 2.23, 1.69
26.511, 1.81, 0.94
26.537, 1.00, 0.60
26.577, 0.50, 0.47
26.600, 0.57, 0.61
26.638, 1.22, 1.17
26.672, 2.28, 1.97
26.708, 3.49, 3.02
26.745, 4.57, 4.18
26.767, 5.23, 4.86
26.806, 5.54, 5.91
26.848, 5.52, 6.64
26.872, 5.28, 6.89
26.913, 4.95, 4.63
26.937, 4.58, 6.88
26.974, 3.91, 6.46
27.017, 2.68, 5.66
27.042, 2.54, 5.08
27.076, 2.24, 4.20
27.108, 1.63, 3.34
27.139, 0.83, 2.53
27.180, 0.63, 1.59
27.210, 1.12, 0.99
27.254, 2.23, 0.51
27.272, 3.67, 0.50
27.303, 5.16, 0.73
27.337, 6.32, 1.31
27.381, 6.98, 2.48
27.414, 7.30, 3.53
27.446, 7.32, 4.57
27.483, 7.24, 5.69
27.514, 6.99, 6.32
27.554, 5.89, -0.96
27.577, 4.47, 0.73
27.613, 2.86, 1.49
27.645, 2.38, 2.57
27.681, 1.79, 4.02
27.707, 0.93, 5.08
27.740, 0.77, 6.24
27.780, 1.40, 7.11
27.809, 2.74, 7.32
27.846, 4.49, 7.05
27.880, 6.35, 6.30
27.916, 7.89, 5.13
27.950, 8.85, 3.82
27.973, 9.16, 2.94
28.010, 9.18, 1.69
28.042, 8.55, 0.90
28.083, 7.70, 0.56
28.104, 6.69, 5.79
28.141, 5.55, 5.15
28.175, 4.24, 3.81
28.203, 2.79, 2.79
28.241, 2.15, 1.61
28.276, 1.42, 0.90
28.313, 0.74, 0.82
28.337, 0.73, 1.14
28.379, 1.46, 2.34
28.412, 2.81, 3.71
28.436, 4.51, 4.82
28.485, 6.18, 7.04
28.507, 7.47, 7.88
28.547, 8.20, 8.83
28.584, 8.58, 9.21
28.613, 8.60, 9.16
28.646, 8.38, 8.72
28.677, 7.35, 7.98
28.714, 6.18, 5.54
28.746, 4.87, 0.93
28.788, 3.45, 0.74
28.814, 2.34, 1.11
28.849, 1.94, 2.11
28.877, 1.12, 3.24
28.912, 0.56, 4.85
28.936, 0.58, 5.95
28.980, 1.23, 7.62
29.018, 2.30, 8.41
29.045, 3.55, 8.60
29.079, 4.69, 8.39
29.112, 5.43, 7.72
29.147, 5.66, 6.59
29.175, 5.49, 5.50
29.212, 5.13, 3.95
29.256, 4.65, 6.13
29.274, 3.95, 5.36
29.314, 3.03, 3.05
29.345, 2.48, 1.96
29.379, 2.28, 1.07
29.410, 2.07, 0.62
29.459, 1.62, 0.73
29.487, 0.76, 1.23
29.517, 0.40, 2.08
29.546, 0.63, 3.11
29.572, 1.44, 4.15
29.611, 2.63, 5.73
29.651, 3.93, 7.13
29.676, 5.03, 7.78
29.712, 5.73, 8.33
29.742, 6.08, 8.37
29.781, 6.17, 7.88
29.817, 6.09, 6.93
29.844, 5.81, 5.99
29.879, 5.39, -0.75
29.911, 4.31, 0.38
29.953, 2.79, 0.52
29.984, 2.31, 1.10
30.017, 2.04, 2.07
30.054, 1.46, 3.38
30.075, 0.69, 4.14
30.113, 0.46, 5.31
30.145, 0.86, 5.88
30.184, 1.79, 6.17
30.212, 3.10, 6.09
30.248, 4.46, 5.62
30.277, 5.58, 5.00
30.314, 6.27, 3.99
30.347, 6.57, 2.99
30.379, 6.66, 2.05
30.413, 6.51, 1.17
30.448, 6.36, 0.52
30.482, 5.76, 1.91
30.524, 4.33, 3.24
30.551, 2.86, 2.49
30.581, 2.32, 1.74
30.617, 1.95, 0.97
30.642, 1.52, 0.60
30.679, 0.73, 0.47
30.708, 0.48, 0.72
30.744, 0.81, 1.41
30.792, 1.74, 2.81
30.823, 3.06, 3.85
30.843, 4.52, 4.52
30.881, 5.76, 5.63
30.915, 6.57, 6.27
30.945, 7.05, 6.59
30.983, 7.20, 6.67
31.015, 7.20, 6.45
31.060, 7.32, 5.75
31.081, 6.58, 5.28
31.115, 5.29, 4.40
31.151, 3.85, 1.20
31.184, 2.62, 0.45
31.216, 2.27, 0.58
31.247, 1.63, 1.07
31.281, 0.73, 1.95
31.313, 0.42, 3.00
31.354, 0.76, 4.48
31.380, 1.65, 5.38
31.416, 2.97, 6.42
31.450, 4.37, 7.07
31.485, 5.55, 7.32
31.521, 6.28, 7.08
31.549, 6.56, 6.57
31.589, 6.65, 5.45
31.615, 6.38, 4.56
31.651, 6.06, 3.26
31.686, 5.60, 9.60
31.716, 4.27, 6.34
31.748, 2.71, 5.49
31.794, 2.49, 4.03
31.823, 2.15, 3.07
31.848, 1.60, 2.30
31.881, 0.79, 1.41
31.927, 0.59, 0.63
31.953, 1.04, 0.43
31.991, 2.14, 0.49
32.016, 3.63, 0.75
32.048, 5.24, 1.32
32.079, 6.59, 2.07
32.126, 7.45, 3.47
32.159, 7.95, 4.52
32.191, 8.10, 5.47
32.228, 8.08, 6.43
32.247, 7.79, 6.80
